Entity,Code,Year,Coal per capita (kWh)
Germany,DEU,2003,12419.625
Germany,DEU,2004,12102.2978515625
Germany,DEU,2005,11585.23828125
Germany,DEU,2006,12069.2802734375
Germany,DEU,2007,12405.43359375
Germany,DEU,2008,11494.474609375
Germany,DEU,2009,10312.6435546875
Germany,DEU,2010,11087.53515625
Germany,DEU,2011,11264.4111328125
Germany,DEU,2012,11560.376953125
Germany,DEU,2013,11868.2607421875
Germany,DEU,2014,11367.5966796875
Germany,DEU,2015,11188.22265625
Germany,DEU,2016,10827.279296875
Germany,DEU,2017,10113.0634765625
Germany,DEU,2018,9704.6083984375
Germany,DEU,2019,7474.1357421875
Germany,DEU,2020,5987.9541015625
Germany,DEU,2021,7004.3310546875
Greece,GRC,1965,2898.619873046875
Greece,GRC,1966,2880.832763671875
Greece,GRC,1967,2741.114990234375
Greece,GRC,1968,3080.832763671875
Greece,GRC,1969,2966.218505859375
Greece,GRC,1970,3393.594970703125
Greece,GRC,1971,4971.20849609375
Greece,GRC,1972,5275.21044921875
Greece,GRC,1973,6158.15771484375
Greece,GRC,1974,6428.333984375
Greece,GRC,1975,8329.5458984375
Greece,GRC,1976,9721.1259765625
Greece,GRC,1977,10196.2216796875
Greece,GRC,1978,8937.3681640625
Greece,GRC,1979,4841.0751953125
Greece,GRC,1980,4785.1259765625
Greece,GRC,1981,4691.56201171875
Greece,GRC,1982,4725.91943359375
Greece,GRC,1983,5757.95458984375
Greece,GRC,1984,6113.78076171875
Greece,GRC,1985,7052.73876953125
Greece,GRC,1986,6699.21630859375
Greece,GRC,1987,7615.884765625
Greece,GRC,1988,8510.6416015625
Greece,GRC,1989,9100.64453125
Greece,GRC,1990,9165.52734375
Greece,GRC,1991,8741.6826171875
Greece,GRC,1992,9029.384765625
Greece,GRC,1993,8928.1337890625
Greece,GRC,1994,8853.8876953125
Greece,GRC,1995,8741.515625
Greece,GRC,1996,8435.7734375
Greece,GRC,1997,9023.3583984375
Greece,GRC,1998,9384.623046875
Greece,GRC,1999,8979.8544921875
Greece,GRC,2000,9470.025390625
Greece,GRC,2001,9742.3837890625
Greece,GRC,2002,9333.1025390625
Greece,GRC,2003,9352.759765625
Greece,GRC,2004,9573.484375
Greece,GRC,2005,9452.123046875
Greece,GRC,2006,8735.3955078125
Greece,GRC,2007,9263.7548828125
Greece,GRC,2008,8783.1982421875
Greece,GRC,2009,8942.951171875
Greece,GRC,2010,8404.537109375
Greece,GRC,2011,8481.7490234375
Greece,GRC,2012,8780.0625
Greece,GRC,2013,7565.86767578125
Greece,GRC,2014,7297.88330078125
Greece,GRC,2015,6139.06298828125
Greece,GRC,2016,4775.43408203125
Greece,GRC,2017,207.02919006347656
Greece,GRC,2018,5205.62939453125
Greece,GRC,2019,3549.483154296875
Greece,GRC,2020,2043.052978515625
Greece,GRC,2021,1981.6473388671875
High-income countries,,1965,12452.89453125
High-income countries,,1966,12256.9296875
High-income countries,,1967,11904.453125
High-income countries,,1968,12047.734375
High-income countries,,1969,12076.669921875
High-income countries,,1970,11773.177734375
High-income countries,,1971,11052.2314453125
High-income countries,,1972,10856.265625
High-income countries,,1973,11188.875
High-income countries,,1974,10983.923828125
High-income countries,,1975,10678.8740234375
High-income countries,,1976,11181.2626953125
High-income countries,,1977,11227.3740234375
High-income countries,,1978,11058.892578125
High-income countries,,1979,11658.994140625
High-income countries,,1980,11979.1572265625
High-income countries,,1981,12015.83984375
High-income countries,,1982,11778.4462890625
High-income countries,,1983,11943.3583984375
High-income countries,,1984,12367.208984375
High-income countries,,1985,12788.349609375
High-income countries,,1986,12543.84765625
High-income countries,,1987,12798.708984375
High-income countries,,1988,13005.2998046875
High-income countries,,1989,12989.3232421875
High-income countries,,1990,12576.923828125
High-income countries,,1991,12220.4599609375
High-income countries,,1992,11844.353515625
High-income countries,,1993,11737.7900390625
High-income countries,,1994,11626.4580078125
High-income countries,,1995,11611.5517578125
High-income countries,,1996,11880.6337890625
High-income countries,,1997,11896.5224609375
High-income countries,,1998,11773.830078125
High-income countries,,1999,11611.5400390625
High-income countries,,2000,12047.0615234375
High-income countries,,2001,11910.19921875
High-income countries,,2002,11942.236328125
High-income countries,,2003,12191.1865234375
High-income countries,,2004,12151.7265625
High-income countries,,2005,12142.0419921875
High-income countries,,2006,12095.169921875
High-income countries,,2007,12192.80859375
High-income countries,,2008,11861.5126953125
High-income countries,,2009,10509.1435546875
High-income countries,,2010,11060.474609375
High-income countries,,2011,10764.6611328125
High-income countries,,2012,10244.8017578125
High-income countries,,2013,10338.869140625
High-income countries,,2014,10081.353515625
High-income countries,,2015,9382.234375
High-income countries,,2016,8774.3056640625
High-income countries,,2017,8604.4482421875
High-income countries,,2018,8306.6240234375
High-income countries,,2019,7311.06689453125
High-income countries,,2020,6229.9208984375
High-income countries,,2021,6742.9658203125
Hong Kong,HKG,1965,412.57550048828125
Hong Kong,HKG,1966,347.6679992675781
Hong Kong,HKG,1967,272.7054748535156
Hong Kong,HKG,1968,191.5732421875
Hong Kong,HKG,1969,110.81523132324219
Hong Kong,HKG,1970,63.45412826538086
Hong Kong,HKG,1971,80.23564910888672
Hong Kong,HKG,1972,38.04294204711914
Hong Kong,HKG,1973,20.16201400756836
Hong Kong,HKG,1974,19.788589477539062
Hong Kong,HKG,1975,16.57890510559082
Hong Kong,HKG,1976,21.505510330200195
Hong Kong,HKG,1977,18.243549346923828
Hong Kong,HKG,1978,12.622016906738281
Hong Kong,HKG,1979,9.802191734313965
Hong Kong,HKG,1980,4.7774128913879395
Hong Kong,HKG,1981,81.8735122680664
Hong Kong,HKG,1982,2057.87841796875
Hong Kong,HKG,1983,4761.91357421875
Hong Kong,HKG,1984,6127.82861328125
Hong Kong,HKG,1985,7472.46728515625
Hong Kong,HKG,1986,8508.0478515625
Hong Kong,HKG,1987,10483.5263671875
Hong Kong,HKG,1988,11926.3701171875
Hong Kong,HKG,1989,12576.9228515625
Hong Kong,HKG,1990,11150.9443359375
Hong Kong,HKG,1991,11882.5693359375
Hong Kong,HKG,1992,12457.4306640625
Hong Kong,HKG,1993,14271.8369140625
Hong Kong,HKG,1994,10074.158203125
Hong Kong,HKG,1995,10708.2109375
Hong Kong,HKG,1996,7827.18115234375
Hong Kong,HKG,1997,6485.2001953125
Hong Kong,HKG,1998,7914.6396484375
Hong Kong,HKG,1999,6656.0166015625
Hong Kong,HKG,2000,7636.57568359375
Hong Kong,HKG,2001,11956.642578125
Hong Kong,HKG,2002,9249.5859375
Hong Kong,HKG,2003,11690.548828125
Hong Kong,HKG,2004,10883.787109375
Hong Kong,HKG,2005,11797.2197265625
Hong Kong,HKG,2006,11722.0224609375
Hong Kong,HKG,2007,12718.982421875
Hong Kong,HKG,2008,11584.3173828125
Hong Kong,HKG,2009,12021.9619140625
Hong Kong,HKG,2010,10396.1640625
Hong Kong,HKG,2011,12295.1171875
Hong Kong,HKG,2012,12033.27734375
Hong Kong,HKG,2013,12749.2158203125
Hong Kong,HKG,2014,13276.8759765625
Hong Kong,HKG,2015,10840.689453125
Hong Kong,HKG,2016,10753.755859375
Hong Kong,HKG,2017,9986.9462890625
Hong Kong,HKG,2018,10165.94140625
Hong Kong,HKG,2019,9651.3779296875
Hong Kong,HKG,2020,5099.45556640625
Hong Kong,HKG,2021,5622.41748046875
Hungary,HUN,1965,12476.4765625
Hungary,HUN,1966,11920.2587890625
Hungary,HUN,1967,10300.3759765625
Hungary,HUN,1968,10125.8994140625
Hungary,HUN,1969,10237.96875
Hungary,HUN,1970,10367.720703125
Hungary,HUN,1971,10004.6845703125
Hungary,HUN,1972,9696.7939453125
Hungary,HUN,1973,9721.2783203125
Hungary,HUN,1974,9243.052734375
Hungary,HUN,1975,8772.1240234375
Hungary,HUN,1976,8845.13671875
Hungary,HUN,1977,8947.2744140625
Hungary,HUN,1978,8891.08203125
Hungary,HUN,1979,8924.404296875
Hungary,HUN,1980,8735.7861328125
Hungary,HUN,1981,8784.330078125
Hungary,HUN,1982,9184.95703125
Hungary,HUN,1983,8672.4638671875
Hungary,HUN,1984,8480.8935546875
Hungary,HUN,1985,8369.470703125
Hungary,HUN,1986,8308.48828125
Hungary,HUN,1987,8339.544921875
Hungary,HUN,1988,7898.94091796875
Hungary,HUN,1989,7097.67138671875
Hungary,HUN,1990,6900.67138671875
Hungary,HUN,1991,6434.724609375
Hungary,HUN,1992,5805.30615234375
Hungary,HUN,1993,5229.20751953125
Hungary,HUN,1994,4961.294921875
Hungary,HUN,1995,4884.06982421875
Hungary,HUN,1996,4831.05908203125
Hungary,HUN,1997,4625.4853515625
Hungary,HUN,1998,4501.3134765625
Hungary,HUN,1999,4699.849609375
Hungary,HUN,2000,4402.23291015625
Hungary,HUN,2001,4193.82666015625
Hungary,HUN,2002,4056.822509765625
Hungary,HUN,2003,4162.21875
Hungary,HUN,2004,3957.080810546875
Hungary,HUN,2005,3529.03125
Hungary,HUN,2006,3553.118408203125
Hungary,HUN,2007,3624.696044921875
Hungary,HUN,2008,3532.26513671875
Hungary,HUN,2009,2983.835205078125
Hungary,HUN,2010,3153.775390625
Hungary,HUN,2011,3188.00244140625
Hungary,HUN,2012,3077.083984375
Hungary,HUN,2013,2702.5771484375
Hungary,HUN,2014,2679.357421875
Hungary,HUN,2015,2784.444091796875
Hungary,HUN,2016,2615.25537109375
Hungary,HUN,2017,2687.0283203125
Hungary,HUN,2018,2544.26611328125
Hungary,HUN,2019,2208.331787109375
Hungary,HUN,2020,2028.3935546875
Hungary,HUN,2021,1747.092041015625
Iceland,ISL,1965,395.2933044433594
Iceland,ISL,1966,287.0730895996094
Iceland,ISL,1967,217.93463134765625
Iceland,ISL,1968,170.16773986816406
Iceland,ISL,1969,118.55387878417969
Iceland,ISL,1970,78.26907348632812
Iceland,ISL,1971,53.115718841552734
Iceland,ISL,1972,37.84366226196289
Iceland,ISL,1973,23.495908737182617
Iceland,ISL,1974,18.68448829650879
Iceland,ISL,1975,12.41140365600586
Iceland,ISL,1976,12.499469757080078
Iceland,ISL,1977,11.285224914550781
Iceland,ISL,1978,9.472991943359375
Iceland,ISL,1979,810.8215942382812
Iceland,ISL,1980,1070.90283203125
Iceland,ISL,1981,1801.5218505859375
Iceland,ISL,1982,1661.4354248046875
Iceland,ISL,1983,2347.010986328125
Iceland,ISL,1984,3205.7548828125
Iceland,ISL,1985,3388.12939453125
Iceland,ISL,1986,3773.441650390625
Iceland,ISL,1987,2976.57568359375
Iceland,ISL,1988,2969.0849609375
Iceland,ISL,1989,3138.338623046875
Iceland,ISL,1990,2962.84619140625
Iceland,ISL,1991,3025.93017578125
Iceland,ISL,1992,2360.407958984375
Iceland,ISL,1993,2415.076904296875
Iceland,ISL,1994,2363.61181640625
Iceland,ISL,1995,2754.460693359375
Iceland,ISL,1996,2703.03271484375
Iceland,ISL,1997,2777.2021484375
Iceland,ISL,1998,2469.7373046875
Iceland,ISL,1999,2861.76123046875
Iceland,ISL,2000,3921.251953125
Iceland,ISL,2001,4216.77587890625
Iceland,ISL,2002,4164.78271484375
Iceland,ISL,2003,4051.558837890625
Iceland,ISL,2004,4198.6044921875
Iceland,ISL,2005,3955.123779296875
Iceland,ISL,2006,3985.10791015625
Iceland,ISL,2007,4186.95068359375
Iceland,ISL,2008,3574.37109375
Iceland,ISL,2009,3251.874755859375
Iceland,ISL,2010,3381.802001953125
Iceland,ISL,2011,3349.08935546875
Iceland,ISL,2012,3403.533203125
Iceland,ISL,2013,3896.770751953125
Iceland,ISL,2014,3178.544921875
Iceland,ISL,2015,3499.170166015625
Iceland,ISL,2016,4046.983642578125
Iceland,ISL,2017,3987.300537109375
Iceland,ISL,2018,3959.863037109375
Iceland,ISL,2019,3850.77587890625
Iceland,ISL,2020,0
Iceland,ISL,2021,0
India,IND,1965,828.2669067382812
India,IND,1966,809.2422485351562
India,IND,1967,805.6971435546875
India,IND,1968,816.2058715820312
India,IND,1969,848.5629272460938
India,IND,1970,786.77392578125
India,IND,1971,779.8857421875
India,IND,1972,804.8414306640625
India,IND,1973,775.8449096679688
India,IND,1974,855.541748046875
India,IND,1975,898.5774536132812
India,IND,1976,914.3778076171875
India,IND,1977,935.5272827148438
India,IND,1978,884.8901977539062
India,IND,1979,918.736572265625
India,IND,1980,943.6473999023438
India,IND,1981,1037.4027099609375
India,IND,1982,1002.2732543945312
India,IND,1983,1039.522216796875
India,IND,1984,1067.1298828125
India,IND,1985,1093.11669921875
India,IND,1986,1148.7138671875
India,IND,1987,1234.17333984375
India,IND,1988,1296.2359619140625
India,IND,1989,1379.508056640625
India,IND,1990,1461.190185546875
India,IND,1991,1523.525634765625
India,IND,1992,1581.7061767578125
India,IND,1993,1606.2314453125
India,IND,1994,1625.7235107421875
India,IND,1995,1692.6810302734375
India,IND,1996,1708.613525390625
India,IND,1997,1753.7841796875
India,IND,1998,1778.997802734375
India,IND,1999,1730.8028564453125
India,IND,2000,1808.8306884765625
India,IND,2001,1792.514404296875
India,IND,2002,1840.99365234375
India,IND,2003,1896.48193359375
India,IND,2004,1986.085205078125
India,IND,2005,2140.19873046875
India,IND,2006,2187.81201171875
India,IND,2007,2358.2236328125
India,IND,2008,2515.8974609375
India,IND,2009,2697.6416015625
India,IND,2010,2732.793212890625
India,IND,2011,2834.099365234375
India,IND,2012,3075.8408203125
India,IND,2013,3225.321044921875
India,IND,2014,3507.201171875
India,IND,2015,3509.70263671875
India,IND,2016,3539.486083984375
India,IND,2017,3618.5009765625
India,IND,2018,3815.088134765625
India,IND,2019,3779.107666015625
India,IND,2020,3502.61474609375
India,IND,2021,4004.67578125
Indonesia,IDN,1965,14.962738990783691
Indonesia,IDN,1966,17.835792541503906
Indonesia,IDN,1967,12.194048881530762
Indonesia,IDN,1968,8.873786926269531
Indonesia,IDN,1969,10.40636157989502
Indonesia,IDN,1970,8.814199447631836
Indonesia,IDN,1971,9.865952491760254
Indonesia,IDN,1972,9.61019515991211
Indonesia,IDN,1973,6.273847579956055
Indonesia,IDN,1974,6.662810802459717
Indonesia,IDN,1975,8.276583671569824
Indonesia,IDN,1976,8.073558807373047
Indonesia,IDN,1977,8.471856117248535
Indonesia,IDN,1978,10.999650955200195
Indonesia,IDN,1979,16.151674270629883
Indonesia,IDN,1980,19.95546531677246
Indonesia,IDN,1981,20.803874969482422
Indonesia,IDN,1982,19.199092864990234
Indonesia,IDN,1983,18.76883888244629
Indonesia,IDN,1984,19.224525451660156
Indonesia,IDN,1985,63.443111419677734
Indonesia,IDN,1986,99.8785400390625
Indonesia,IDN,1987,153.5514678955078
Indonesia,IDN,1988,157.3921356201172
Indonesia,IDN,1989,231.9354705810547
Indonesia,IDN,1990,219.32188415527344
Indonesia,IDN,1991,218.1367645263672
Indonesia,IDN,1992,261.8033447265625
Indonesia,IDN,1993,300.216796875
Indonesia,IDN,1994,295.57330322265625
Indonesia,IDN,1995,320.29705810546875
Indonesia,IDN,1996,376.1302795410156
Indonesia,IDN,1997,457.1833801269531
Indonesia,IDN,1998,483.7142028808594
Indonesia,IDN,1999,656.5390014648438
Indonesia,IDN,2000,723.6851196289062
Indonesia,IDN,2001,906.2822875976562
Indonesia,IDN,2002,922.2388305664062
Indonesia,IDN,2003,1221.4033203125
Indonesia,IDN,2004,1107.1727294921875
Indonesia,IDN,2005,1252.009765625
Indonesia,IDN,2006,1463.8701171875
Indonesia,IDN,2007,1812.441650390625
Indonesia,IDN,2008,1555.9307861328125
Indonesia,IDN,2009,1616.4072265625
Indonesia,IDN,2010,1903.318115234375
Indonesia,IDN,2011,2223.821533203125
Indonesia,IDN,2012,2265.252685546875
Indonesia,IDN,2013,1961.00390625
Indonesia,IDN,2014,2045.8392333984375
Indonesia,IDN,2015,2302.0498046875
Indonesia,IDN,2016,2371.985107421875
Indonesia,IDN,2017,2512.010009765625
Indonesia,IDN,2018,2945.69677734375
Indonesia,IDN,2019,3504.395751953125
Indonesia,IDN,2020,3303.65576171875
Indonesia,IDN,2021,3298.4052734375
Iran,IRN,1965,98.33472442626953
Iran,IRN,1966,105.29659271240234
Iran,IRN,1967,113.12809753417969
Iran,IRN,1968,121.322509765625
Iran,IRN,1969,130.2697296142578
Iran,IRN,1970,139.8999786376953
Iran,IRN,1971,95.97885131835938
Iran,IRN,1972,146.0029296875
Iran,IRN,1973,238.89581298828125
Iran,IRN,1974,254.38934326171875
Iran,IRN,1975,457.6712341308594
Iran,IRN,1976,438.8757629394531
Iran,IRN,1977,430.34625244140625
Iran,IRN,1978,254.49009704589844
Iran,IRN,1979,354.7487487792969
Iran,IRN,1980,359.932861328125
Iran,IRN,1981,288.9806823730469
Iran,IRN,1982,374.22869873046875
Iran,IRN,1983,338.7847900390625
Iran,IRN,1984,251.3480682373047
Iran,IRN,1985,237.49375915527344
Iran,IRN,1986,224.8261260986328
Iran,IRN,1987,212.8026123046875
Iran,IRN,1988,211.8042449951172
Iran,IRN,1989,150.6541290283203
Iran,IRN,1990,146.56248474121094
Iran,IRN,1991,204.44163513183594
Iran,IRN,1992,176.68324279785156
Iran,IRN,1993,213.75924682617188
Iran,IRN,1994,211.54830932617188
Iran,IRN,1995,195.38539123535156
Iran,IRN,1996,201.59475708007812
Iran,IRN,1997,203.8763885498047
Iran,IRN,1998,234.30877685546875
Iran,IRN,1999,220.1340789794922
Iran,IRN,2000,231.00994873046875
Iran,IRN,2001,223.65988159179688
Iran,IRN,2002,209.28286743164062
Iran,IRN,2003,223.9651336669922
Iran,IRN,2004,231.63055419921875
Iran,IRN,2005,259.4919738769531
Iran,IRN,2006,247.6625518798828
Iran,IRN,2007,255.34474182128906
Iran,IRN,2008,189.12667846679688
Iran,IRN,2009,216.5111541748047
Iran,IRN,2010,202.7204132080078
Iran,IRN,2011,222.40696716308594
Iran,IRN,2012,172.9902801513672
Iran,IRN,2013,218.16835021972656
Iran,IRN,2014,245.412109375
Iran,IRN,2015,231.25238037109375
Iran,IRN,2016,221.09194946289062
Iran,IRN,2017,237.68328857421875
Iran,IRN,2018,249.01783752441406
Iran,IRN,2019,247.85211181640625
Iran,IRN,2020,245.33827209472656
Iran,IRN,2021,241.68743896484375
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Iraq,IRQ,2019,0
Iraq,IRQ,2020,0
Ireland,IRL,1965,12875.341796875
Ireland,IRL,1966,14609.91796875
Ireland,IRL,1967,15493.8583984375
Ireland,IRL,1968,18826.853515625
Ireland,IRL,1969,17799.720703125
Ireland,IRL,1970,8597.25
Ireland,IRL,1971,8105.98291015625
Ireland,IRL,1972,7437.7392578125
Ireland,IRL,1973,7140.525390625
Ireland,IRL,1974,7573.24658203125
Ireland,IRL,1975,6305.8623046875
Ireland,IRL,1976,6376.71337890625
Ireland,IRL,1977,6570.3642578125
Ireland,IRL,1978,6118.34326171875
Ireland,IRL,1979,6918.13427734375
Ireland,IRL,1980,6473.404296875
Ireland,IRL,1981,6701.98291015625
Ireland,IRL,1982,7024.22900390625
Ireland,IRL,1983,7564.0068359375
Ireland,IRL,1984,7210.28466796875
Ireland,IRL,1985,8254.66796875
Ireland,IRL,1986,9058.7998046875
Ireland,IRL,1987,11640.4951171875
Ireland,IRL,1988,11864.51171875
Ireland,IRL,1989,11896.73828125
Ireland,IRL,1990,11467.642578125
Ireland,IRL,1991,10979.3173828125
Ireland,IRL,1992,10421.6455078125
Ireland,IRL,1993,10078.080078125
Ireland,IRL,1994,9586.43359375
Ireland,IRL,1995,9586.8837890625
Ireland,IRL,1996,9565.986328125
Ireland,IRL,1997,9035.275390625
Ireland,IRL,1998,9004.75390625
Ireland,IRL,1999,7656.27783203125
Ireland,IRL,2000,8040.83740234375
Ireland,IRL,2001,8292.328125
Ireland,IRL,2002,7837.78466796875
Ireland,IRL,2003,7449.7763671875
Ireland,IRL,2004,6826.41064453125
Ireland,IRL,2005,7433.71044921875
Ireland,IRL,2006,6564.6279296875
Ireland,IRL,2007,6271.29736328125
Ireland,IRL,2008,6010.06201171875
Ireland,IRL,2009,5162.19384765625
Ireland,IRL,2010,5071.47705078125
Ireland,IRL,2011,4937.11669921875
Ireland,IRL,2012,5706.22705078125
Ireland,IRL,2013,5155.53271484375
Ireland,IRL,2014,5054.8251953125
Ireland,IRL,2015,5482.1787109375
Ireland,IRL,2016,5218.3779296875
Ireland,IRL,2017,4389.48974609375
Ireland,IRL,2018,3404.45947265625
Ireland,IRL,2019,2404.66845703125
Ireland,IRL,2020,1759.3848876953125
Ireland,IRL,2021,2919.658447265625
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,3.142465114593506
Israel,ISR,1981,3.084312677383423
Israel,ISR,1982,1681.7265625
Israel,ISR,1983,3116.06640625
Israel,ISR,1984,4960.6162109375
Israel,ISR,1985,5323.4892578125
Israel,ISR,1986,5817.06591796875
Israel,ISR,1987,6095.302734375
Israel,ISR,1988,5738.5234375
Israel,ISR,1989,6067.83349609375
Israel,ISR,1990,6196.7333984375
Israel,ISR,1991,6503.91796875
Israel,ISR,1992,7729.5810546875
Israel,ISR,1993,8420.18359375
Israel,ISR,1994,8616.5224609375
Israel,ISR,1995,9109.40234375
Israel,ISR,1996,10732.0830078125
Israel,ISR,1997,11371.8876953125
Israel,ISR,1998,11923.1923828125
Israel,ISR,1999,11457.8115234375
Israel,ISR,2000,12234.3076171875
Israel,ISR,2001,13854.68359375
Israel,ISR,2002,14387.421875
Israel,ISR,2003,14651.5693359375
Israel,ISR,2004,14519.4130859375
Israel,ISR,2005,14141.5869140625
Israel,ISR,2006,13664.4248046875
Israel,ISR,2007,13634.8193359375
Israel,ISR,2008,13085.314453125
Israel,ISR,2009,12512.5556640625
Israel,ISR,2010,12239.8994140625
Israel,ISR,2011,12321.4599609375
Israel,ISR,2012,13456.294921875
Israel,ISR,2013,10658.4814453125
Israel,ISR,2014,9754.2822265625
Israel,ISR,2015,9403.673828125
Israel,ISR,2016,7907.39892578125
Israel,ISR,2017,7058.9404296875
Israel,ISR,2018,6535.97998046875
Israel,ISR,2019,6796.13818359375
Israel,ISR,2020,5830.99267578125
Israel,ISR,2021,5135.7021484375
Italy,ITA,1965,1941.287109375
Italy,ITA,1966,2004.2037353515625
Italy,ITA,1967,2180.785400390625
Italy,ITA,1968,2097.581787109375
Italy,ITA,1969,2138.510498046875
Italy,ITA,1970,2144.8115234375
Italy,ITA,1971,2057.790771484375
Italy,ITA,1972,1901.868408203125
Italy,ITA,1973,1916.9964599609375
Italy,ITA,1974,2074.6923828125
Italy,ITA,1975,2068.62060546875
Italy,ITA,1976,2041.083740234375
Italy,ITA,1977,1998.5260009765625
Italy,ITA,1978,2025.264404296875
Italy,ITA,1979,2215.125732421875
Italy,ITA,1980,2591.03271484375
Italy,ITA,1981,2648.08984375
Italy,ITA,1982,2953.4462890625
Italy,ITA,1983,2758.489013671875
Italy,ITA,1984,3123.114990234375
Italy,ITA,1985,3079.44873046875
Italy,ITA,1986,3024.44873046875
Italy,ITA,1987,3000.94873046875
Italy,ITA,1988,2812.338134765625
Italy,ITA,1989,2933.77099609375
Italy,ITA,1990,2984.475341796875
Italy,ITA,1991,2832.88671875
Italy,ITA,1992,2482.458984375
Italy,ITA,1993,2169.138427734375
Italy,ITA,1994,2289.712158203125
Italy,ITA,1995,2464.514404296875
Italy,ITA,1996,2272.0927734375
Italy,ITA,1997,2311.82177734375
Italy,ITA,1998,2406.689208984375
Italy,ITA,1999,2407.1630859375
Italy,ITA,2000,2567.905029296875
Italy,ITA,2001,2719.931640625
Italy,ITA,2002,2792.431396484375
Italy,ITA,2003,2993.14306640625
Italy,ITA,2004,3330.767333984375
Italy,ITA,2005,3286.3681640625
Italy,ITA,2006,3312.308837890625
Italy,ITA,2007,3231.578369140625
Italy,ITA,2008,3117.690185546875
Italy,ITA,2009,2433.329345703125
Italy,ITA,2010,2680.60498046875
Italy,ITA,2011,2991.655517578125
Italy,ITA,2012,3051.685546875
Italy,ITA,2013,2616.111083984375
Italy,ITA,2014,2540.11572265625
Italy,ITA,2015,2367.10205078125
Italy,ITA,2016,2105.602783203125
Italy,ITA,2017,1844.3563232421875
Italy,ITA,2018,1691.765625
Italy,ITA,2019,1280.5003662109375
Italy,ITA,2020,980.0040283203125
Italy,ITA,2021,1057.7774658203125
Japan,JPN,1965,5754.59716796875
Japan,JPN,1966,6062.21484375
Japan,JPN,1967,6577.8583984375
Japan,JPN,1968,6682.611328125
Japan,JPN,1969,7043.5810546875
Japan,JPN,1970,6693.130859375
Japan,JPN,1971,5991.5751953125
Japan,JPN,1972,5770.923828125
Japan,JPN,1973,6015.068359375
Japan,JPN,1974,6290.11669921875
Japan,JPN,1975,5811.259765625
Japan,JPN,1976,5619.2392578125
Japan,JPN,1977,5248.3505859375
Japan,JPN,1978,4709.49365234375
Japan,JPN,1979,4986.97216796875
Japan,JPN,1980,5746.7158203125
Japan,JPN,1981,6393.09228515625
Japan,JPN,1982,6052.80517578125
Japan,JPN,1983,5925.4033203125
Japan,JPN,1984,6584.58056640625
Japan,JPN,1985,6832.97216796875
Japan,JPN,1986,6473.60498046875
Japan,JPN,1987,6576.00146484375
Japan,JPN,1988,7078.32861328125
Japan,JPN,1989,7062.5068359375
Japan,JPN,1990,7290.37353515625
Japan,JPN,1991,7207.8955078125
Japan,JPN,1992,7063.31689453125
Japan,JPN,1993,7181.80029296875
Japan,JPN,1994,7499.4228515625
Japan,JPN,1995,7754.138671875
Japan,JPN,1996,7940.22314453125
Japan,JPN,1997,8140.30810546875
Japan,JPN,1998,7746.5322265625
Japan,JPN,1999,8136.41064453125
Japan,JPN,2000,8708.962890625
Japan,JPN,2001,8903.927734375
Japan,JPN,2002,9444.6708984375
Japan,JPN,2003,9692.9189453125
Japan,JPN,2004,9938.0732421875
Japan,JPN,2005,10401.734375
Japan,JPN,2006,10217.3623046875
Japan,JPN,2007,10719.5908203125
Japan,JPN,2008,11006.658203125
Japan,JPN,2009,9232.978515625
Japan,JPN,2010,10523.6484375
