Entity,Code,Year,Gas per capita (kWh)
Kazakhstan,KAZ,1998,4847.26318359375
Kazakhstan,KAZ,1999,5550.13623046875
Kazakhstan,KAZ,2000,3203.135009765625
Kazakhstan,KAZ,2001,2745.23193359375
Kazakhstan,KAZ,2002,2742.90869140625
Kazakhstan,KAZ,2003,3101.563720703125
Kazakhstan,KAZ,2004,3433.072998046875
Kazakhstan,KAZ,2005,3933.656005859375
Kazakhstan,KAZ,2006,4277.60693359375
Kazakhstan,KAZ,2007,5169.1162109375
Kazakhstan,KAZ,2008,5393.8330078125
Kazakhstan,KAZ,2009,5044.80517578125
Kazakhstan,KAZ,2010,5388.0390625
Kazakhstan,KAZ,2011,5987.427734375
Kazakhstan,KAZ,2012,6407.52099609375
Kazakhstan,KAZ,2013,6567.92041015625
Kazakhstan,KAZ,2014,7341.11572265625
Kazakhstan,KAZ,2015,7342.439453125
Kazakhstan,KAZ,2016,7533.84765625
Kazakhstan,KAZ,2017,7820.00146484375
Kazakhstan,KAZ,2018,9003.267578125
Kazakhstan,KAZ,2019,8929.3017578125
Kazakhstan,KAZ,2020,9282.5556640625
Kazakhstan,KAZ,2021,7971.353515625
Kuwait,KWT,1965,36568.4921875
Kuwait,KWT,1966,43217.390625
Kuwait,KWT,1967,44573.12109375
Kuwait,KWT,1968,50118.41796875
Kuwait,KWT,1969,51390.328125
Kuwait,KWT,1970,25994.56640625
Kuwait,KWT,1971,25027.576171875
Kuwait,KWT,1972,27733.3046875
Kuwait,KWT,1973,29224.66796875
Kuwait,KWT,1974,28951.21875
Kuwait,KWT,1975,29865.1796875
Kuwait,KWT,1976,33805.27734375
Kuwait,KWT,1977,34695.24609375
Kuwait,KWT,1978,36639.86328125
Kuwait,KWT,1979,45818.6484375
Kuwait,KWT,1980,28256.787109375
Kuwait,KWT,1981,30915.6875
Kuwait,KWT,1982,23157.1171875
Kuwait,KWT,1983,24307.615234375
Kuwait,KWT,1984,25162.36328125
Kuwait,KWT,1985,22993.431640625
Kuwait,KWT,1986,29708.53125
Kuwait,KWT,1987,23420.302734375
Kuwait,KWT,1988,31933.5546875
Kuwait,KWT,1989,37041.546875
Kuwait,KWT,1990,18996.826171875
Kuwait,KWT,1991,2338.407470703125
Kuwait,KWT,1992,13014.888671875
Kuwait,KWT,1993,29047.611328125
Kuwait,KWT,1994,34179.9921875
Kuwait,KWT,1995,54885.4921875
Kuwait,KWT,1996,54318.81640625
Kuwait,KWT,1997,51492.26171875
Kuwait,KWT,1998,49240.0546875
Kuwait,KWT,1999,42290.5390625
Kuwait,KWT,2000,44593.89453125
Kuwait,KWT,2001,42909.3125
Kuwait,KWT,2002,38720.328125
Kuwait,KWT,2003,43948.3984375
Kuwait,KWT,2004,47057.52734375
Kuwait,KWT,2005,51471.32421875
Kuwait,KWT,2006,49668
Kuwait,KWT,2007,42719.203125
Kuwait,KWT,2008,45425.27734375
Kuwait,KWT,2009,41991.98828125
Kuwait,KWT,2010,46711.4921875
Kuwait,KWT,2011,50055.7265625
Kuwait,KWT,2012,52351.796875
Kuwait,KWT,2013,50392.6953125
Kuwait,KWT,2014,48418.9609375
Kuwait,KWT,2015,52984.59375
Kuwait,KWT,2016,53451.2265625
Kuwait,KWT,2017,51841.6796875
Kuwait,KWT,2018,51125.52734375
Kuwait,KWT,2019,55319.78125
Kuwait,KWT,2020,51855.2890625
Kuwait,KWT,2021,57895.21484375
Latvia,LVA,1985,8177.80078125
Latvia,LVA,1986,8481.5576171875
Latvia,LVA,1987,8738.4921875
Latvia,LVA,1988,9328.9794921875
Latvia,LVA,1989,9279.57421875
Latvia,LVA,1990,9640.1220703125
Latvia,LVA,1991,9331.353515625
Latvia,LVA,1992,5388.962890625
Latvia,LVA,1993,3418.964111328125
Latvia,LVA,1994,3471.420166015625
Latvia,LVA,1995,4221.82177734375
Latvia,LVA,1996,3915.32958984375
Latvia,LVA,1997,3956.06103515625
Latvia,LVA,1998,4516.83154296875
Latvia,LVA,1999,4366.3798828125
Latvia,LVA,2000,5341.09033203125
Latvia,LVA,2001,5613.41064453125
Latvia,LVA,2002,6467.5712890625
Latvia,LVA,2003,6507.525390625
Latvia,LVA,2004,7267.5556640625
Latvia,LVA,2005,7144.3232421875
Latvia,LVA,2006,7473.2451171875
Latvia,LVA,2007,7319.5341796875
Latvia,LVA,2008,7257.458984375
Latvia,LVA,2009,6738.0654296875
Latvia,LVA,2010,8133.7060546875
Latvia,LVA,2011,7250.8544921875
Latvia,LVA,2012,6897.89892578125
Latvia,LVA,2013,6876.51318359375
Latvia,LVA,2014,6252.4736328125
Latvia,LVA,2015,6379.16552734375
Latvia,LVA,2016,6683.943359375
Latvia,LVA,2017,6131.87060546875
Latvia,LVA,2018,7112.212890625
Latvia,LVA,2019,6880.26416015625
Latvia,LVA,2020,5689.67431640625
Latvia,LVA,2021,6207.2353515625
Lithuania,LTU,1985,11450.6826171875
Lithuania,LTU,1986,11373.880859375
Lithuania,LTU,1987,11770.7197265625
Lithuania,LTU,1988,12167.30078125
Lithuania,LTU,1989,12828.232421875
Lithuania,LTU,1990,14722.3818359375
Lithuania,LTU,1991,15234.478515625
Lithuania,LTU,1992,8725.41015625
Lithuania,LTU,1993,4741.47119140625
Lithuania,LTU,1994,5517.740234375
Lithuania,LTU,1995,6506.38232421875
Lithuania,LTU,1996,7000.0947265625
Lithuania,LTU,1997,6505.16455078125
Lithuania,LTU,1998,5737.5673828125
Lithuania,LTU,1999,5974.1845703125
Lithuania,LTU,2000,6855.765625
Lithuania,LTU,2001,7187.34326171875
Lithuania,LTU,2002,7327.54296875
Lithuania,LTU,2003,8019.205078125
Lithuania,LTU,2004,8077.73095703125
Lithuania,LTU,2005,8613.6708984375
Lithuania,LTU,2006,8641.5361328125
Lithuania,LTU,2007,10320.73828125
Lithuania,LTU,2008,9397.052734375
Lithuania,LTU,2009,8010.6865234375
Lithuania,LTU,2010,9277.71484375
Lithuania,LTU,2011,10254.791015625
Lithuania,LTU,2012,10137.4296875
Lithuania,LTU,2013,8365.7333984375
Lithuania,LTU,2014,8082.49267578125
Lithuania,LTU,2015,8198.73828125
Lithuania,LTU,2016,7412.43896484375
Lithuania,LTU,2017,7833.24365234375
Lithuania,LTU,2018,7991.685546875
Lithuania,LTU,2019,7816.82763671875
Lithuania,LTU,2020,8670.9462890625
Lithuania,LTU,2021,8283.63671875
Lower-middle-income countries,,1965,34.54946517944336
Lower-middle-income countries,,1966,36.431396484375
Lower-middle-income countries,,1967,39.87333679199219
Lower-middle-income countries,,1968,42.179290771484375
Lower-middle-income countries,,1969,54.111778259277344
Lower-middle-income countries,,1970,67.66966247558594
Lower-middle-income countries,,1971,71.41423797607422
Lower-middle-income countries,,1972,75.86141967773438
Lower-middle-income countries,,1973,84.60765838623047
Lower-middle-income countries,,1974,92.71463012695312
Lower-middle-income countries,,1975,106.38946533203125
Lower-middle-income countries,,1976,117.34356689453125
Lower-middle-income countries,,1977,139.25218200683594
Lower-middle-income countries,,1978,152.18942260742188
Lower-middle-income countries,,1979,192.47145080566406
Lower-middle-income countries,,1980,208.98779296875
Lower-middle-income countries,,1981,237.51742553710938
Lower-middle-income countries,,1982,263.03753662109375
Lower-middle-income countries,,1983,291.1073913574219
Lower-middle-income countries,,1984,297.89508056640625
Lower-middle-income countries,,1985,964.1284790039062
Lower-middle-income countries,,1986,990.072021484375
Lower-middle-income countries,,1987,1014.012939453125
Lower-middle-income countries,,1988,1053.02685546875
Lower-middle-income countries,,1989,1079.4769287109375
Lower-middle-income countries,,1990,1240.1192626953125
Lower-middle-income countries,,1991,1231.2852783203125
Lower-middle-income countries,,1992,1168.687255859375
Lower-middle-income countries,,1993,1062.5538330078125
Lower-middle-income countries,,1994,1073.162353515625
Lower-middle-income countries,,1995,1090.115478515625
Lower-middle-income countries,,1996,1176.38525390625
Lower-middle-income countries,,1997,1133.8505859375
Lower-middle-income countries,,1998,1132.86669921875
Lower-middle-income countries,,1999,1233.2452392578125
Lower-middle-income countries,,2000,1258.1429443359375
Lower-middle-income countries,,2001,1292.5452880859375
Lower-middle-income countries,,2002,1357.0447998046875
Lower-middle-income countries,,2003,1387.632568359375
Lower-middle-income countries,,2004,1448.2662353515625
Lower-middle-income countries,,2005,1486.3197021484375
Lower-middle-income countries,,2006,1509.348876953125
Lower-middle-income countries,,2007,1548.3450927734375
Lower-middle-income countries,,2008,1571.6312255859375
Lower-middle-income countries,,2009,1593.4888916015625
Lower-middle-income countries,,2010,1676.44091796875
Lower-middle-income countries,,2011,1717.2882080078125
Lower-middle-income countries,,2012,1689.915771484375
Lower-middle-income countries,,2013,1640.502685546875
Lower-middle-income countries,,2014,1666.5162353515625
Lower-middle-income countries,,2015,1665.9874267578125
Lower-middle-income countries,,2016,1698.4373779296875
Lower-middle-income countries,,2017,1734.5174560546875
Lower-middle-income countries,,2018,1787.376708984375
Lower-middle-income countries,,2019,1793.6451416015625
Lower-middle-income countries,,2020,1777.074951171875
Lower-middle-income countries,,2021,1801.0703125
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,86.64920806884766
Luxembourg,LUX,1970,214.7676239013672
Luxembourg,LUX,1971,428.18341064453125
Luxembourg,LUX,1972,3396.9580078125
Luxembourg,LUX,1973,6733.9345703125
Luxembourg,LUX,1974,8971.1171875
Luxembourg,LUX,1975,10304.208984375
Luxembourg,LUX,1976,11712.650390625
Luxembourg,LUX,1977,12246.77734375
Luxembourg,LUX,1978,13392.47265625
Luxembourg,LUX,1979,13934.95703125
Luxembourg,LUX,1980,12223.6083984375
Luxembourg,LUX,1981,9440.380859375
Luxembourg,LUX,1982,7826.61962890625
Luxembourg,LUX,1983,7421.1484375
Luxembourg,LUX,1984,8011.9853515625
Luxembourg,LUX,1985,8748.9208984375
Luxembourg,LUX,1986,8508.80078125
Luxembourg,LUX,1987,9632.998046875
Luxembourg,LUX,1988,9944.6572265625
Luxembourg,LUX,1989,11201.9970703125
Luxembourg,LUX,1990,13048.029296875
Luxembourg,LUX,1991,13405.9912109375
Luxembourg,LUX,1992,13792.484375
Luxembourg,LUX,1993,14129.529296875
Luxembourg,LUX,1994,14035.6904296875
Luxembourg,LUX,1995,15815.2421875
Luxembourg,LUX,1996,17104.138671875
Luxembourg,LUX,1997,17276.732421875
Luxembourg,LUX,1998,17205.111328125
Luxembourg,LUX,1999,17621.408203125
Luxembourg,LUX,2000,17903.333984375
Luxembourg,LUX,2001,19717.306640625
Luxembourg,LUX,2002,27961.447265625
Luxembourg,LUX,2003,28077.40234375
Luxembourg,LUX,2004,30782.03125
Luxembourg,LUX,2005,29879.01171875
Luxembourg,LUX,2006,30732.328125
Luxembourg,LUX,2007,28123.931640625
Luxembourg,LUX,2008,26193.02734375
Luxembourg,LUX,2009,26056.39453125
Luxembourg,LUX,2010,27400.232421875
Luxembourg,LUX,2011,23117.654296875
Luxembourg,LUX,2012,23026.478515625
Luxembourg,LUX,2013,19075.650390625
Luxembourg,LUX,2014,17683.845703125
Luxembourg,LUX,2015,15779.2353515625
Luxembourg,LUX,2016,14237.013671875
Luxembourg,LUX,2017,13618.7734375
Luxembourg,LUX,2018,13157.982421875
Luxembourg,LUX,2019,12920.578125
Luxembourg,LUX,2020,11542.5537109375
Luxembourg,LUX,2021,12172.1533203125
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,7.535080432891846
Malaysia,MYS,1971,74.91526794433594
Malaysia,MYS,1972,102.47930908203125
Malaysia,MYS,1973,100.10698699951172
Malaysia,MYS,1974,203.79331970214844
Malaysia,MYS,1975,239.7799835205078
Malaysia,MYS,1976,278.4376220703125
Malaysia,MYS,1977,248.37100219726562
Malaysia,MYS,1978,1791.09423828125
Malaysia,MYS,1979,2173.058837890625
Malaysia,MYS,1980,1885.500244140625
Malaysia,MYS,1981,1547.752685546875
Malaysia,MYS,1982,1903.0771484375
Malaysia,MYS,1983,2604.6865234375
Malaysia,MYS,1984,3147.815673828125
Malaysia,MYS,1985,2960.635498046875
Malaysia,MYS,1986,4466.7939453125
Malaysia,MYS,1987,4326.93310546875
Malaysia,MYS,1988,4284.4384765625
Malaysia,MYS,1989,4764.40283203125
Malaysia,MYS,1990,4386.9326171875
Malaysia,MYS,1991,6350.05029296875
Malaysia,MYS,1992,6725.48291015625
Malaysia,MYS,1993,6441.447265625
Malaysia,MYS,1994,6523.625
Malaysia,MYS,1995,6606.99853515625
Malaysia,MYS,1996,7752.919921875
Malaysia,MYS,1997,9381.5419921875
Malaysia,MYS,1998,9242.619140625
Malaysia,MYS,1999,10266.2509765625
Malaysia,MYS,2000,12397.04296875
Malaysia,MYS,2001,11687.3349609375
Malaysia,MYS,2002,11602.9091796875
Malaysia,MYS,2003,12253.990234375
Malaysia,MYS,2004,12978.728515625
Malaysia,MYS,2005,14547.3369140625
Malaysia,MYS,2006,14832.4697265625
Malaysia,MYS,2007,15120.0966796875
Malaysia,MYS,2008,15989.751953125
Malaysia,MYS,2009,14430.23828125
Malaysia,MYS,2010,13479.5380859375
Malaysia,MYS,2011,13373.84765625
Malaysia,MYS,2012,14454.185546875
Malaysia,MYS,2013,15123.498046875
Malaysia,MYS,2014,14969.630859375
Malaysia,MYS,2015,15473.5166015625
Malaysia,MYS,2016,14663.0234375
Malaysia,MYS,2017,14481.4833984375
Malaysia,MYS,2018,14170.8193359375
Malaysia,MYS,2019,14151.927734375
Malaysia,MYS,2020,11838.5244140625
Malaysia,MYS,2021,12529.63671875
Mexico,MEX,1965,1827.738525390625
Mexico,MEX,1966,1869.81298828125
Mexico,MEX,1967,1558.8248291015625
Mexico,MEX,1968,1622.7314453125
Mexico,MEX,1969,1951.5465087890625
Mexico,MEX,1970,1935.678955078125
Mexico,MEX,1971,1951.8011474609375
Mexico,MEX,1972,2025.5947265625
Mexico,MEX,1973,2179.27099609375
Mexico,MEX,1974,2227.94775390625
Mexico,MEX,1975,2204.241943359375
Mexico,MEX,1976,2104.022216796875
Mexico,MEX,1977,2163.1748046875
Mexico,MEX,1978,2652.28271484375
Mexico,MEX,1979,3140.38671875
Mexico,MEX,1980,3291.213623046875
Mexico,MEX,1981,3483.6455078125
Mexico,MEX,1982,3658.336669921875
Mexico,MEX,1983,3688.634765625
Mexico,MEX,1984,3612.29833984375
Mexico,MEX,1985,3622.872802734375
Mexico,MEX,1986,3156.2431640625
Mexico,MEX,1987,3147.00732421875
Mexico,MEX,1988,3139.004150390625
Mexico,MEX,1989,3010.40966796875
Mexico,MEX,1990,3194.72412109375
Mexico,MEX,1991,3301.982421875
Mexico,MEX,1992,3243.11669921875
Mexico,MEX,1993,3196.205078125
Mexico,MEX,1994,3338.975341796875
Mexico,MEX,1995,3348.148681640625
Mexico,MEX,1996,3357.94775390625
Mexico,MEX,1997,3322.804931640625
Mexico,MEX,1998,3485.3515625
Mexico,MEX,1999,3466.27001953125
Mexico,MEX,2000,3631.280517578125
Mexico,MEX,2001,3608.2939453125
Mexico,MEX,2002,4038.83740234375
Mexico,MEX,2003,4317.90478515625
Mexico,MEX,2004,4594.7421875
Mexico,MEX,2005,4972.6181640625
Mexico,MEX,2006,5419.1328125
Mexico,MEX,2007,5224.98095703125
Mexico,MEX,2008,5414.10693359375
Mexico,MEX,2009,5794.642578125
Mexico,MEX,2010,5788.66064453125
Mexico,MEX,2011,6120.2470703125
Mexico,MEX,2012,6280.4775390625
Mexico,MEX,2013,6546.90966796875
Mexico,MEX,2014,6551.31494140625
Mexico,MEX,2015,6629.2529296875
Mexico,MEX,2016,6732.162109375
Mexico,MEX,2017,6894.96484375
Mexico,MEX,2018,6940.7451171875
Mexico,MEX,2019,6895.78173828125
Mexico,MEX,2020,6494.12109375
Mexico,MEX,2021,6772.95849609375
Morocco,MAR,1965,34.17564392089844
Morocco,MAR,1966,33.32054138183594
Morocco,MAR,1967,32.52131652832031
Morocco,MAR,1968,31.770856857299805
Morocco,MAR,1969,31.061491012573242
Morocco,MAR,1970,30.38632583618164
Morocco,MAR,1971,30.707937240600586
Morocco,MAR,1972,32.57144546508789
Morocco,MAR,1973,39.889225006103516
Morocco,MAR,1974,44.809814453125
Morocco,MAR,1975,38.789161682128906
Morocco,MAR,1976,42.42216873168945
Morocco,MAR,1977,45.16691589355469
Morocco,MAR,1978,41.65981674194336
Morocco,MAR,1979,37.67470169067383
Morocco,MAR,1980,32.28182601928711
Morocco,MAR,1981,40.455135345458984
Morocco,MAR,1982,36.63633346557617
Morocco,MAR,1983,37.76555252075195
Morocco,MAR,1984,36.848934173583984
Morocco,MAR,1985,40.723148345947266
Morocco,MAR,1986,38.598087310791016
Morocco,MAR,1987,30.741016387939453
Morocco,MAR,1988,30.812917709350586
Morocco,MAR,1989,22.3397274017334
Morocco,MAR,1990,20.290592193603516
Morocco,MAR,1991,12.753654479980469
Morocco,MAR,1992,8.233277320861816
Morocco,MAR,1993,7.9121599197387695
Morocco,MAR,1994,7.605473518371582
Morocco,MAR,1995,4.740453243255615
Morocco,MAR,1996,5.941671848297119
Morocco,MAR,1997,10.805947303771973
Morocco,MAR,1998,11.709248542785645
Morocco,MAR,1999,13.482062339782715
Morocco,MAR,2000,15.346088409423828
Morocco,MAR,2001,15.007911682128906
Morocco,MAR,2002,17.953083038330078
Morocco,MAR,2003,17.0154972076416
Morocco,MAR,2004,21.583398818969727
Morocco,MAR,2005,139.62852478027344
Morocco,MAR,2006,171.30584716796875
Morocco,MAR,2007,191.01699829101562
Morocco,MAR,2008,186.40243530273438
Morocco,MAR,2009,202.25439453125
Morocco,MAR,2010,215.65908813476562
Morocco,MAR,2011,269.3170471191406
Morocco,MAR,2012,355.2022705078125
Morocco,MAR,2013,339.5802917480469
Morocco,MAR,2014,324.52130126953125
Morocco,MAR,2015,325.9433288574219
Morocco,MAR,2016,326.8765563964844
Morocco,MAR,2017,320.1925964355469
Morocco,MAR,2018,285.77947998046875
Morocco,MAR,2019,267.51788330078125
Morocco,MAR,2020,206.24095153808594
Morocco,MAR,2021,205.1497039794922
Netherlands,NLD,1965,1224.656494140625
Netherlands,NLD,1966,2306.568359375
Netherlands,NLD,1967,4026.13623046875
Netherlands,NLD,1968,6689.33837890625
Netherlands,NLD,1969,9745.447265625
Netherlands,NLD,1970,13566.3505859375
Netherlands,NLD,1971,17535.494140625
Netherlands,NLD,1972,22570.177734375
Netherlands,NLD,1973,24838.541015625
Netherlands,NLD,1974,26175.248046875
Netherlands,NLD,1975,27060.583984375
Netherlands,NLD,1976,27872.20703125
Netherlands,NLD,1977,27771.939453125
Netherlands,NLD,1978,27650.548828125
Netherlands,NLD,1979,27365.912109375
Netherlands,NLD,1980,24875.193359375
Netherlands,NLD,1981,23552.14453125
Netherlands,NLD,1982,22385.119140625
Netherlands,NLD,1983,23822.69140625
Netherlands,NLD,1984,25185.16796875
Netherlands,NLD,1985,26411.376953125
Netherlands,NLD,1986,26187.23046875
Netherlands,NLD,1987,26864.640625
Netherlands,NLD,1988,24141.458984375
Netherlands,NLD,1989,24604.326171875
Netherlands,NLD,1990,24593.69921875
Netherlands,NLD,1991,27262.361328125
Netherlands,NLD,1992,26369.541015625
Netherlands,NLD,1993,26939.048828125
Netherlands,NLD,1994,25845.47265625
Netherlands,NLD,1995,26379.083984375
Netherlands,NLD,1996,29055.265625
Netherlands,NLD,1997,27063.646484375
Netherlands,NLD,1998,26571.7109375
Netherlands,NLD,1999,25813.970703125
Netherlands,NLD,2000,25738.529296875
Netherlands,NLD,2001,26107.59765625
Netherlands,NLD,2002,25696.033203125
Netherlands,NLD,2003,25728.9453125
Netherlands,NLD,2004,26203.2890625
Netherlands,NLD,2005,25328.5078125
Netherlands,NLD,2006,24214.177734375
Netherlands,NLD,2007,23509.0390625
Netherlands,NLD,2008,24377.494140625
Netherlands,NLD,2009,24875.12890625
Netherlands,NLD,2010,28027.65234375
Netherlands,NLD,2011,24451.732421875
Netherlands,NLD,2012,23394.28515625
Netherlands,NLD,2013,23220.283203125
Netherlands,NLD,2014,20406.798828125
Netherlands,NLD,2015,20120.181640625
Netherlands,NLD,2016,20700.890625
Netherlands,NLD,2017,21202.138671875
Netherlands,NLD,2018,20806.189453125
Netherlands,NLD,2019,21652.439453125
Netherlands,NLD,2020,21098.9453125
Netherlands,NLD,2021,20419.5390625
New Zealand,NZL,1965,0
New Zealand,NZL,1966,0
New Zealand,NZL,1967,0
New Zealand,NZL,1968,0
New Zealand,NZL,1969,0
New Zealand,NZL,1970,252.05870056152344
New Zealand,NZL,1971,314.3356018066406
New Zealand,NZL,1972,558.1483764648438
New Zealand,NZL,1973,635.8441162109375
New Zealand,NZL,1974,1053.021240234375
New Zealand,NZL,1975,1127.1746826171875
New Zealand,NZL,1976,3001.41796875
New Zealand,NZL,1977,4913.07080078125
New Zealand,NZL,1978,4595.3583984375
New Zealand,NZL,1979,3038.858154296875
New Zealand,NZL,1980,2764.36328125
New Zealand,NZL,1981,3373.81298828125
New Zealand,NZL,1982,6092.6279296875
New Zealand,NZL,1983,6558.919921875
New Zealand,NZL,1984,8339.4658203125
New Zealand,NZL,1985,10552.8212890625
New Zealand,NZL,1986,12648.361328125
New Zealand,NZL,1987,12159
New Zealand,NZL,1988,13247.763671875
New Zealand,NZL,1989,7145.37353515625
New Zealand,NZL,1990,13080.1357421875
New Zealand,NZL,1991,14028.81640625
New Zealand,NZL,1992,14604.126953125
New Zealand,NZL,1993,13999.4072265625
New Zealand,NZL,1994,12908.5234375
New Zealand,NZL,1995,12144.55078125
New Zealand,NZL,1996,13685.7744140625
New Zealand,NZL,1997,14605.53125
New Zealand,NZL,1998,12767.3857421875
New Zealand,NZL,1999,14466.1748046875
New Zealand,NZL,2000,15224.875
New Zealand,NZL,2001,15863.3759765625
New Zealand,NZL,2002,14932.8603515625
New Zealand,NZL,2003,11094.783203125
New Zealand,NZL,2004,9978.912109375
New Zealand,NZL,2005,9086.5869140625
New Zealand,NZL,2006,9115.0283203125
New Zealand,NZL,2007,9957.9150390625
New Zealand,NZL,2008,9126.640625
New Zealand,NZL,2009,9284.248046875
New Zealand,NZL,2010,10013.58984375
New Zealand,NZL,2011,9101.259765625
New Zealand,NZL,2012,9991.505859375
New Zealand,NZL,2013,10416.0009765625
New Zealand,NZL,2014,11448.1728515625
New Zealand,NZL,2015,10406.0302734375
New Zealand,NZL,2016,10296.39453125
New Zealand,NZL,2017,10616.95703125
New Zealand,NZL,2018,9493.7451171875
New Zealand,NZL,2019,10048.21875
New Zealand,NZL,2020,9486.48046875
New Zealand,NZL,2021,7985.41650390625
North America,,1965,14790.54296875
North America,,1966,15700.4111328125
North America,,1967,16280.330078125
North America,,1968,17206.212890625
North America,,1969,18326.01171875
North America,,1970,19070.310546875
North America,,1971,19428.83984375
North America,,1972,19490.0703125
North America,,1973,19177.0390625
North America,,1974,18335.955078125
North America,,1975,16776.79296875
North America,,1976,16849.56640625
North America,,1977,16405.353515625
North America,,1978,16352.23046875
North America,,1979,16727.9140625
North America,,1980,16230.248046875
North America,,1981,15704.3701171875
North America,,1982,14681.705078125
North America,,1983,13684.421875
North America,,1984,14429.412109375
North America,,1985,13872.2451171875
North America,,1986,12843.9833984375
North America,,1987,13383.66015625
North America,,1988,13883.9921875
North America,,1989,14531.5244140625
North America,,1990,14342.4033203125
North America,,1991,14478.203125
North America,,1992,14791.15234375
North America,,1993,15023.6494140625
North America,,1994,15242.685546875
North America,,1995,15672.4169921875
North America,,1996,15764.8642578125
North America,,1997,15684.5478515625
North America,,1998,15274.7919921875
North America,,1999,15253.9853515625
North America,,2000,15722.724609375
North America,,2001,14907.29296875
North America,,2002,15320.1552734375
North America,,2003,14960.8046875
North America,,2004,14906.392578125
North America,,2005,14680.8857421875
North America,,2006,14516.8740234375
North America,,2007,15184.7041015625
North America,,2008,15130.755859375
North America,,2009,14796.232421875
North America,,2010,15284.2177734375
North America,,2011,15562.62890625
North America,,2012,15985.4453125
North America,,2013,16362.7451171875
North America,,2014,16584.177734375
North America,,2015,16838.75
North America,,2016,16693.369140625
North America,,2017,16555.78125
North America,,2018,17951.17578125
North America,,2019,18355.14453125
North America,,2020,17712.44921875
North America,,2021,17695.986328125
North Macedonia,MKD,1990,0
North Macedonia,MKD,1991,0
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,0
North Macedonia,MKD,1994,0
North Macedonia,MKD,1995,0
North Macedonia,MKD,1996,0
North Macedonia,MKD,1997,0
North Macedonia,MKD,1998,95.17646026611328
North Macedonia,MKD,1999,175.00306701660156
North Macedonia,MKD,2000,282.3341369628906
North Macedonia,MKD,2001,374.9674377441406
North Macedonia,MKD,2002,383.2001953125
North Macedonia,MKD,2003,340.39453125
North Macedonia,MKD,2004,330.5714416503906
North Macedonia,MKD,2005,352.8716735839844
North Macedonia,MKD,2006,377.3786315917969
North Macedonia,MKD,2007,480.9871520996094
North Macedonia,MKD,2008,546.3876953125
North Macedonia,MKD,2009,361.7164611816406
North Macedonia,MKD,2010,535.3344116210938
North Macedonia,MKD,2011,618.833251953125
North Macedonia,MKD,2012,641.5951538085938
North Macedonia,MKD,2013,725.6981811523438
North Macedonia,MKD,2014,622.05810546875
North Macedonia,MKD,2015,626.1402587890625
North Macedonia,MKD,2016,983.79833984375
North Macedonia,MKD,2017,1265.5421142578125
North Macedonia,MKD,2018,1166.559326171875
North Macedonia,MKD,2019,1362.104736328125
North Macedonia,MKD,2020,1555.69677734375
North Macedonia,MKD,2021,1962.2545166015625
Norway,NOR,1965,0
Norway,NOR,1966,0
Norway,NOR,1967,0
Norway,NOR,1968,0
Norway,NOR,1969,0
Norway,NOR,1970,0
Norway,NOR,1971,0
Norway,NOR,1972,0
Norway,NOR,1973,0
Norway,NOR,1974,0
Norway,NOR,1975,0
Norway,NOR,1976,0
Norway,NOR,1977,986.3401489257812
Norway,NOR,1978,1650.3013916015625
Norway,NOR,1979,1878.9036865234375
Norway,NOR,1980,2012.3028564453125
Norway,NOR,1981,2465.609619140625
Norway,NOR,1982,2653.17822265625
Norway,NOR,1983,2977.57763671875
Norway,NOR,1984,2855.322021484375
Norway,NOR,1985,2999.133056640625
Norway,NOR,1986,3291.5224609375
Norway,NOR,1987,3608.185302734375
Norway,NOR,1988,4523.74365234375
Norway,NOR,1989,4986.50732421875
Norway,NOR,1990,5254.642578125
Norway,NOR,1991,5889.2763671875
Norway,NOR,1992,6304.4482421875
Norway,NOR,1993,6595.2333984375
Norway,NOR,1994,7039.69189453125
Norway,NOR,1995,7065.35791015625
Norway,NOR,1996,7624.11669921875
Norway,NOR,1997,8750.916015625
Norway,NOR,1998,8883.021484375
Norway,NOR,1999,8435.244140625
Norway,NOR,2000,9416.439453125
Norway,NOR,2001,8680.44921875
Norway,NOR,2002,9217.4951171875
Norway,NOR,2003,9878.9296875
Norway,NOR,2004,10382.55078125
Norway,NOR,2005,9433.4677734375
Norway,NOR,2006,9269.5361328125
Norway,NOR,2007,8848.8125
Norway,NOR,2008,9011.708984375
Norway,NOR,2009,8554.8857421875
Norway,NOR,2010,8385.822265625
Norway,NOR,2011,8149.00537109375
Norway,NOR,2012,7994.49560546875
Norway,NOR,2013,7823.853515625
Norway,NOR,2014,8281.8447265625
Norway,NOR,2015,8704.8642578125
Norway,NOR,2016,8319.49609375
Norway,NOR,2017,8657.2529296875
Norway,NOR,2018,8297.4951171875
Norway,NOR,2019,8487.3857421875
Norway,NOR,2020,8129.17626953125
Norway,NOR,2021,7837.67626953125
Oceania,,1965,1.6588162183761597
Oceania,,1966,2.1615378856658936
Oceania,,1967,2.110922336578369
Oceania,,1968,15.976554870605469
Oceania,,1969,211.58131408691406
Oceania,,1970,904.235107421875
